,originaldata_id,tokens_input_ids,tokens_input,tokens_merged,lrp,label
64,18114,"[2, 32, 13, 22, 18, 21, 157, 8, 8169, 106, 13, 8, 8, 22914, 642, 13, 15, 21202, 1302, 17, 13, 15, 722, 13, 15, 5206, 585, 3335, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""it's"", 'a', 'head-turner', '--', 'thoughtfully', 'written,', 'beautifully', 'read', 'and,', 'finally,', 'deeply', 'humanizing.']","[""it's"", 'a', 'head-turner', '--', 'thoughtfully', 'written,', 'beautifully', 'read', 'and,', 'finally,', 'deeply', 'humanizing.']","[0.004931030794978142, -0.004980148281902075, 0.0015725312987342477, -0.0021051219664514065, 0.0068050893023610115, -0.0027889793273061514, 0.009873813949525356, -0.004021990578621626, -0.0025248038582503796, -0.006383122410625219, 0.006179707124829292, 0.006707579828798771]",positive
65,19252,"[2, 22735, 972, 8, 3574, 13, 9, 9, 9, 91, 1720, 20, 20380, 21, 16812, 19, 29207, 119, 20, 2660, 186, 11928, 18, 125, 33, 6743, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['distinctly', 'sub-par...', 'more', 'likely', 'to', 'drown', 'a', 'viewer', 'in', 'boredom', 'than', 'to', 'send', 'any', 'shivers', 'down', 'his', 'spine']","['distinctly', 'sub-par...', 'more', 'likely', 'to', 'drown', 'a', 'viewer', 'in', 'boredom', 'than', 'to', 'send', 'any', 'shivers', 'down', 'his', 'spine']","[0.0005688045057468116, 0.00441985996440053, 0.00019398772565182298, 0.0009287918219342828, 0.0007178511004894972, 0.005627067293971777, 0.01175923366099596, 0.025318069383502007, -0.0027351612225174904, 0.028925348073244095, -0.20145411789417267, 0.00897140707820654, -0.0026454024482518435, 0.008971316739916801, -0.0034802635200321674, 0.002534496830776334, 0.002983212238177657, -0.00012109582894481719]",negative
66,21374,"[2, 352, 1359, 129, 196, 14, 1308, 120, 14, 21985, 16, 33, 54, 36, 258, 9295, 17, 17287, 18, 13, 15, 47, 14, 53, 584, 127, 129, 247, 229, 25, 14, 1259, 30, 1728, 25, 938, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['every', 'individual', 'will', 'see', 'the', 'movie', 'through', 'the', 'prism', 'of', 'his', 'or', 'her', 'own', 'beliefs', 'and', 'prejudices,', 'but', 'the', 'one', 'thing', 'most', 'will', 'take', 'away', 'is', 'the', 'sense', 'that', 'peace', 'is', 'possible.']","['every', 'individual', 'will', 'see', 'the', 'movie', 'through', 'the', 'prism', 'of', 'his', 'or', 'her', 'own', 'beliefs', 'and', 'prejudices,', 'but', 'the', 'one', 'thing', 'most', 'will', 'take', 'away', 'is', 'the', 'sense', 'that', 'peace', 'is', 'possible.']","[0.007932481355965137, -0.00302096433006227, -0.004093046300113201, 0.0025180226657539606, 0.001058019232004881, 0.0029712875839322805, -0.0026305406354367733, 0.002237267093732953, -0.00256255897693336, -0.009115082211792469, -0.006478143855929375, -0.0016275466186925769, 0.0010521014919504523, -0.006658369209617376, -0.014083661139011383, -0.0043720281682908535, -0.01840263046324253, 0.008778399787843227, -0.015100854448974133, -0.007501371204853058, -0.005857401993125677, -0.0010100939543917775, 0.006413772702217102, 0.000872151751536876, 4.3079067836515605e-05, 0.0023400031495839357, 0.0061119128949940205, 0.000215259482502006, 0.009287221357226372, 0.005189722403883934, -0.002951710019260645, 0.0029448249842971563]",positive
67,21782,"[2, 31, 144, 162, 97, 17, 2631, 70, 14, 236, 332, 902, 13, 15, 47, 158, 46, 91, 302, 13765, 18, 1284, 119, 14, 64, 712, 54, 1417, 902, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['i', 'did', 'go', 'back', 'and', 'check', 'out', 'the', 'last', '10', 'minutes,', 'but', 'these', 'were', 'more', 'repulsive', 'than', 'the', 'first', '30', 'or', '40', 'minutes']","['i', 'did', 'go', 'back', 'and', 'check', 'out', 'the', 'last', '10', 'minutes,', 'but', 'these', 'were', 'more', 'repulsive', 'than', 'the', 'first', '30', 'or', '40', 'minutes']","[-0.0013539785286411643, 0.005656823981553316, 0.00485333614051342, 0.0038266219198703766, 0.005735564511269331, 0.009420477785170078, -0.001681973459199071, 0.0028459273744374514, 0.006887562572956085, 0.0015890399226918817, 0.010420492850244045, -7.15010246494785e-05, 0.024981461465358734, 0.009439515881240368, 0.001274571754038334, 0.0008779566269367933, 0.000186995675903745, 0.005170343443751335, 0.005384288728237152, 0.004768929909914732, 0.00020128945470787585, 0.00724952295422554, 0.004946502856910229]",negative
68,22075,"[2, 1302, 51, 1083, 25, 20, 44, 6084, 17, 6719, 43, 26, 82, 9500, 2872, 17, 501, 856, 28, 134, 28, 82, 15911, 8194, 27, 14, 250, 16, 339, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['read', 'my', 'lips', 'is', 'to', 'be', 'viewed', 'and', 'treasured', 'for', 'its', 'extraordinary', 'intelligence', 'and', 'originality', 'as', 'well', 'as', 'its', 'lyrical', 'variations', 'on', 'the', 'game', 'of', 'love.']","['read', 'my', 'lips', 'is', 'to', 'be', 'viewed', 'and', 'treasured', 'for', 'its', 'extraordinary', 'intelligence', 'and', 'originality', 'as', 'well', 'as', 'its', 'lyrical', 'variations', 'on', 'the', 'game', 'of', 'love.']","[-0.0033253184519708157, 0.005620032083243132, -0.00882453378289938, -0.000855352496728301, -0.0038624112494289875, 0.009847073815762997, -0.0008278578752651811, 0.0007525739492848516, -0.003300056792795658, -0.0027146602515131235, -0.006197619717568159, 0.002024107612669468, -0.01180229615420103, -0.017255350947380066, -0.005481325089931488, 0.006753767374902964, -0.0202470775693655, -0.004834361840039492, -0.0018291919259354472, -0.006406236905604601, 0.008783389814198017, -0.0023631786461919546, -0.002857785439118743, 0.0010981876403093338, 0.0032757348380982876, 0.0020487753208726645]",positive
69,22324,"[2, 352, 1359, 129, 196, 14, 1308, 120, 14, 21985, 16, 33, 54, 36, 258, 9295, 17, 17287, 18, 13, 15, 47, 14, 53, 584, 127, 129, 247, 229, 25, 14, 1259, 30, 1728, 25, 938, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['every', 'individual', 'will', 'see', 'the', 'movie', 'through', 'the', 'prism', 'of', 'his', 'or', 'her', 'own', 'beliefs', 'and', 'prejudices,', 'but', 'the', 'one', 'thing', 'most', 'will', 'take', 'away', 'is', 'the', 'sense', 'that', 'peace', 'is', 'possible']","['every', 'individual', 'will', 'see', 'the', 'movie', 'through', 'the', 'prism', 'of', 'his', 'or', 'her', 'own', 'beliefs', 'and', 'prejudices,', 'but', 'the', 'one', 'thing', 'most', 'will', 'take', 'away', 'is', 'the', 'sense', 'that', 'peace', 'is', 'possible']","[0.006583221722394228, -0.002328721573576331, -0.0023464893456548452, 0.002972907619550824, 0.0016717099351808429, 0.0028695182409137487, -4.703543527284637e-05, 0.0022768692579120398, -0.0011568547924980521, -0.006205867975950241, -0.0032934932969510555, -0.005027377512305975, -0.00325986766256392, -0.007334120571613312, -0.011894074268639088, -0.0023856512270867825, -0.015147043392062187, -0.006372096948325634, -0.006182536948472261, -0.010497849434614182, -0.006158650387078524, 0.0006231450824998319, 0.004609755706042051, 0.0012903270544484258, 1.91634644579608e-05, 0.0003240617807023227, 0.004039065912365913, 0.0014055412029847503, 0.006629633251577616, 0.003947407007217407, -0.0006956358556635678, 0.0006211500731296837]",positive
70,22787,"[2, 21, 3798, 1143, 30, 13, 22, 18, 28, 12667, 93, 28, 81, 8, 1185, 315, 5156, 6404, 13, 9, 9, 9, 14, 19485, 13, 22, 11200, 18, 13, 15, 2950, 20, 395, 13, 15, 46, 65, 84, 48, 13, 7, 367, 8, 19337, 8, 579, 13, 7, 669, 13, 187, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['a', 'plotline', ""that's"", 'as', 'lumpy', 'as', 'two-day', 'old', 'porridge...', 'the', ""filmmakers'paws,"", 'sad', 'to', 'say,', 'were', 'all', 'over', 'this', '""', 'un-bear-able', '""', 'project!']","['a', 'plotline', ""that's"", 'as', 'lumpy', 'as', 'two-day', 'old', 'porridge...', 'the', ""filmmakers'paws,"", 'sad', 'to', 'say,', 'were', 'all', 'over', 'this""', 'un-bear-able""', 'project!']","[0.00227924482896924, 0.004694575443863869, 0.0015567662194371223, -0.0029819756746292114, 0.0010072316508740187, 0.005121870897710323, 0.004562307149171829, 0.010252133011817932, 0.0046823956072330475, 0.0025393099058419466, 0.012358010746538639, 0.0034605765249580145, -0.006700652185827494, 0.017093893140554428, 0.08873909711837769, -0.009730313904583454, 9.869905625237152e-05, 0.006097199395298958, 0.007523767650127411, 0.003501724684610963]",negative
71,22817,"[2, 21, 865, 16, 4565, 25, 17835, 19, 48, 23926, 13, 15, 708, 8, 17322, 1303, 17698, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['a', 'lot', 'of', 'talent', 'is', 'wasted', 'in', 'this', 'crass,', 'low-wattage', 'endeavor.']","['a', 'lot', 'of', 'talent', 'is', 'wasted', 'in', 'this', 'crass,', 'low-wattage', 'endeavor.']","[-0.0028719650581479073, -0.004077472724020481, -0.003779835067689419, 0.004686459898948669, -0.005182812921702862, 0.008323404006659985, -0.002891691867262125, 0.0050350455567240715, 0.00802481546998024, -0.017351409420371056, 0.19800589978694916]",negative
72,22843,"[2, 98, 1364, 184, 31, 841, 51, 321, 20465, 13, 15, 3410, 82, 27729, 3200, 13, 15, 25, 13, 20971, 13, 22, 18, 22610, 20, 13103, 77, 14, 659, 924, 16, 4766, 8, 11287, 5833, 366, 21633, 68, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['what', 'makes', 'how', 'i', 'killed', 'my', 'father', 'compelling,', 'besides', 'its', 'terrific', 'performances,', 'is', ""fontaine's"", 'willingness', 'to', 'wander', 'into', 'the', 'dark', 'areas', 'of', 'parent-child', 'relationships', 'without', 'flinching.']","['what', 'makes', 'how', 'i', 'killed', 'my', 'father', 'compelling,', 'besides', 'its', 'terrific', 'performances,', 'is', ""fontaine's"", 'willingness', 'to', 'wander', 'into', 'the', 'dark', 'areas', 'of', 'parent-child', 'relationships', 'without', 'flinching.']","[0.00880696251988411, -0.005603299010545015, -0.01266329362988472, -0.00018618353351484984, -0.010920885019004345, 0.008162576705217361, -0.0007105024997144938, -0.006431044545024633, -0.002397991716861725, -0.010111376643180847, -0.004273806232959032, 0.00813373178243637, -0.006176307797431946, -0.0016693590441718698, 0.020228184759616852, -0.14235776662826538, -0.06043458729982376, -0.007864274084568024, -0.0014390941942110658, -0.0056967479176819324, -0.006712859030812979, -0.0045915450900793076, -0.018718454986810684, -0.0020232247188687325, 0.0021195930894464254, 0.000992260524071753]",positive
73,22941,"[2, 1396, 8389, 18, 14, 398, 17470, 16, 21, 1683, 779, 8039, 1457, 17, 14, 9060, 5482, 192, 7743, 16, 21, 1059, 2230, 16484, 10702, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['exudes', 'the', 'fizz', 'of', 'a', 'busby', 'berkeley', 'musical', 'and', 'the', 'visceral', 'excitement', 'of', 'a', 'sports', 'extravaganza']","['exudes', 'the', 'fizz', 'of', 'a', 'busby', 'berkeley', 'musical', 'and', 'the', 'visceral', 'excitement', 'of', 'a', 'sports', 'extravaganza']","[-0.0035265348851680756, -0.004478551913052797, -0.006644740700721741, 0.0011812261072918773, -0.006042618304491043, 0.01110550481826067, -0.003986016381531954, 0.007469958160072565, 0.00479107117280364, -0.0034929111134260893, -0.012381738983094692, -0.006446334067732096, -0.0028618737123906612, -0.0025107215624302626, -0.016530247405171394, -0.012146594934165478]",positive
74,23110,"[2, 21, 5937, 8, 13098, 69, 17, 16792, 3310, 8, 1299, 16, 14, 2383, 3027, 2978, 231, 13, 15, 19655, 2944, 25, 2302, 3088, 1993, 1020, 756, 35, 82, 127, 18271, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['a', 'dim-witted', 'and', 'lazy', 'spin-off', 'of', 'the', 'animal', 'planet', 'documentary', 'series,', 'crocodile', 'hunter', 'is', 'entertainment', 'opportunism', 'at', 'its', 'most', 'glaring.']","['a', 'dim-witted', 'and', 'lazy', 'spin-off', 'of', 'the', 'animal', 'planet', 'documentary', 'series,', 'crocodile', 'hunter', 'is', 'entertainment', 'opportunism', 'at', 'its', 'most', 'glaring.']","[0.0007492286385968328, 0.005784892477095127, 0.00019070168491452932, 0.0094270845875144, 0.0013114456087350845, 0.004138168878853321, 0.008121086284518242, -0.003390328958630562, -0.002334209391847253, 0.005837538745254278, 0.006099081132560968, 0.0033880427945405245, 0.0033334624022245407, -0.0005559691926464438, 0.00792651902884245, 0.011350765824317932, 0.0024185592774301767, 0.01090917456895113, -0.0028059054166078568, 0.0018598752794787288]",negative
75,23957,"[2, 701, 1514, 13, 22, 18, 13, 8355, 20, 15586, 802, 201, 13, 22, 18, 2666, 1130, 25, 21, 29179, 17, 19, 716, 1694, 2291, 18570, 88, 14, 14800, 720, 16, 26571, 9521, 13, 9, 9, 9, 19, 7214, 16, 339, 1678, 21, 14197, 1291, 17, 782, 1316, 38, 5907, 17698, 30, 13, 22, 18, 367, 20986, 17, 7859, 18190, 1396, 472, 1432, 1880, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""godard's"", 'ode', 'to', 'tackling', ""life's"", 'wonderment', 'is', 'a', 'rambling', 'and', 'incoherent', 'manifesto', 'about', 'the', 'vagueness', 'of', 'topical', 'excess...', 'in', 'praise', 'of', 'love', 'remains', 'a', 'ponderous', 'and', 'pretentious', 'endeavor', ""that's"", 'unfocused', 'and', 'tediously', 'exasperating.']","[""godard's"", 'ode', 'to', 'tackling', ""life's"", 'wonderment', 'is', 'a', 'rambling', 'and', 'incoherent', 'manifesto', 'about', 'the', 'vagueness', 'of', 'topical', 'excess...', 'in', 'praise', 'of', 'love', 'remains', 'a', 'ponderous', 'and', 'pretentious', 'endeavor', ""that's"", 'unfocused', 'and', 'tediously', 'exasperating.']","[0.002201065421104431, 0.003518852172419429, 0.002386999549344182, 0.0037704259157180786, 0.002813395345583558, 0.003812098642811179, 0.0019798900466412306, 0.0034519867040216923, 0.0036636628210544586, 0.0018942835740745068, 0.0036297317128628492, 0.005476528313010931, 0.006405244581401348, 0.005041683558374643, 0.001348280580714345, 0.00456029549241066, -0.00620713084936142, 0.0020433207973837852, -0.0012568909442052245, 0.01839345321059227, -0.004997212905436754, 0.0003718199150171131, -0.004417811520397663, 0.0049272687174379826, 0.007253466174006462, 0.00016402493929490447, 0.0031471261754631996, 0.006839576177299023, 0.005862990859895945, 0.0030862269923090935, 0.006553229410201311, 0.009591087698936462, 0.0007000613841228187]",negative
76,24602,"[2, 48, 25, 40, 9500, 171, 13, 15, 52, 639, 185, 32, 25, 1095, 17, 768, 5121, 4172, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['this', 'is', 'an', 'extraordinary', 'film,', 'not', 'least', 'because', 'it', 'is', 'japanese', 'and', 'yet', 'feels', 'universal.']","['this', 'is', 'an', 'extraordinary', 'film,', 'not', 'least', 'because', 'it', 'is', 'japanese', 'and', 'yet', 'feels', 'universal.']","[-0.0005620160372927785, 0.00021191070845816284, 0.004177118185907602, -0.006682512816041708, 0.0055431644432246685, -0.0030850530602037907, -0.0022670666221529245, -0.005669350735843182, 0.004415174480527639, -0.009369644336402416, 0.002670340472832322, -0.0017942485865205526, -0.013113291934132576, -0.0049984813667833805, -0.0018150777323171496]",positive
77,24731,"[2, 13, 7, 13, 9, 9, 9, 301, 1780, 20, 57, 74, 529, 19, 14, 4064, 48, 85, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['""...', 'something', 'appears', 'to', 'have', 'been', 'lost', 'in', 'the', 'translation', 'this', 'time.']","['""...', 'something', 'appears', 'to', 'have', 'been', 'lost', 'in', 'the', 'translation', 'this', 'time.']","[-0.0023314091376960278, 0.004842313937842846, -0.0023741500917822123, 0.003216515062376857, 0.003796593751758337, 0.0043561640195548534, 0.004706200677901506, 0.0034812716767191887, 0.0053375945426523685, 0.006916917860507965, -0.0042693461291491985, 0.00277449912391603]",negative
78,24787,"[2, 3669, 20, 21, 284, 778, 29, 580, 582, 13, 15, 48, 190, 171, 6998, 25, 7062, 16, 2414, 26, 65, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['thanks', 'to', 'a', 'small', 'star', 'with', 'big', 'heart,', 'this', 'family', 'film', 'sequel', 'is', 'plenty', 'of', 'fun', 'for', 'all.']","['thanks', 'to', 'a', 'small', 'star', 'with', 'big', 'heart,', 'this', 'family', 'film', 'sequel', 'is', 'plenty', 'of', 'fun', 'for', 'all.']","[-0.008187300525605679, -0.004190786741673946, 0.005531159695237875, 0.002816552296280861, -0.006315075326710939, 0.00031784892780706286, 0.0037623452953994274, -0.0033847433514893055, -0.006981405429542065, -0.005351514555513859, -0.0018784174462780356, -0.002562359208241105, -0.01347458828240633, -0.011760856956243515, 0.0012707255082204938, 0.00033543395693413913, -0.007225824519991875, 0.004825356882065535]",positive
79,24788,"[2, 14959, 25, 1524, 35, 598, 13, 73, 29, 626, 47, 21, 8296, 1986, 232, 763, 27, 33, 13113, 13, 15, 24, 63, 90, 8906, 88, 544, 21, 1308, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['bray', 'is', 'completely', 'at', 'sea', ';', 'with', 'nothing', 'but', 'a', 'savage', 'garden', 'music', 'video', 'on', 'his', 'resume,', 'he', 'has', 'no', 'clue', 'about', 'making', 'a', 'movie']","['bray', 'is', 'completely', 'at', 'sea;', 'with', 'nothing', 'but', 'a', 'savage', 'garden', 'music', 'video', 'on', 'his', 'resume,', 'he', 'has', 'no', 'clue', 'about', 'making', 'a', 'movie']","[0.001095287036150694, -0.004660803359001875, 0.0010625259019434452, -0.0044613066129386425, -0.007031827233731747, -0.03913175314664841, -0.005358793307095766, 0.0028482608031481504, -0.0003781833511311561, 0.0011046670842915773, 0.00011874227493535727, -0.00290485005825758, 0.007409518118947744, 0.009974592365324497, -0.0012455314863473177, 0.003672792809084058, 0.003711832221597433, 0.007785557769238949, 0.0021804017014801502, 0.0037640335503965616, 0.002649919595569372, 0.0036331850569695234, 0.005776699166744947, -0.0005237347213551402]",negative
80,24949,"[2, 21, 284, 1308, 29, 21, 580, 2261, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['a', 'small', 'movie', 'with', 'a', 'big', 'impact.']","['a', 'small', 'movie', 'with', 'a', 'big', 'impact.']","[0.006723111495375633, 0.0034269094467163086, 0.005422606132924557, 0.0017354557057842612, 0.004052228759974241, 0.010183538310229778, 0.003785778069868684]",positive
