,originaldata_id,tokens_input_ids,tokens_input,tokens_merged,lrp,label
48,13237,"[101, 2028, 1997, 1996, 10418, 1010, 2087, 23369, 1998, 2590, 11513, 5691, 2412, 2081, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['one', 'of', 'the', 'finest,', 'most', 'humane', 'and', 'important', 'holocaust', 'movies', 'ever', 'made.']","['one', 'of', 'the', 'finest,', 'most', 'humane', 'and', 'important', 'holocaust', 'movies', 'ever', 'made.']","[-0.02418709360063076, -0.00639471085742116, 0.004100125283002853, 0.0614234060049057, -0.06461190432310104, 0.012706863693892956, 0.033508412539958954, -0.02092665061354637, -0.001399449072778225, 0.006179282907396555, -0.004143135156482458, -0.007325107231736183]",positive
49,13621,"[101, 1999, 2804, 2000, 4577, 2152, 2005, 2434, 3012, 1997, 5436, 1011, 1011, 5128, 2362, 5220, 6991, 1997, 2155, 1010, 17213, 1998, 2293, 1999, 1037, 2047, 2126, 1011, 1011, 13451, 2080, 1004, 26035, 2038, 1037, 2193, 1997, 2060, 7045, 2000, 4012, 3549, 2094, 2009, 2000, 3185, 9501, 2119, 7036, 1998, 12323, 2094, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['in', 'addition', 'to', 'scoring', 'high', 'for', 'originality', 'of', 'plot', '-', '-', 'putting', 'together', 'familiar', 'themes', 'of', 'family,', 'forgiveness', 'and', 'love', 'in', 'a', 'new', 'way', '-', '-', 'lilo', '&', 'stitch', 'has', 'a', 'number', 'of', 'other', 'assets', 'to', 'commend', 'it', 'to', 'movie', 'audiences', 'both', 'innocent', 'and', 'jaded.']","['in', 'addition', 'to', 'scoring', 'high', 'for', 'originality', 'of', 'plot--', 'putting', 'together', 'familiar', 'themes', 'of', 'family,', 'forgiveness', 'and', 'love', 'in', 'a', 'new', 'way--', 'lilo', '&', 'stitch', 'has', 'a', 'number', 'of', 'other', 'assets', 'to', 'commend', 'it', 'to', 'movie', 'audiences', 'both', 'innocent', 'and', 'jaded.']","[-0.01576230302453041, -0.0015707432758063078, 0.00139528326690197, 0.043331172317266464, -0.004433339927345514, 0.0024195807054638863, -0.021817324683070183, -0.0012733270414173603, 0.011789645999670029, 0.0014818772906437516, 0.0023296172730624676, 0.020042885094881058, 0.025382064282894135, 0.013298782519996166, -0.015726957470178604, 0.030863776803016663, 0.03207838907837868, -0.012352055869996548, -0.007328917738050222, -0.0036495847161859274, -0.009552505798637867, 0.010626137489452958, 0.0008410777081735432, -0.007460633758455515, 0.0023472276516258717, 0.0026339716278016567, 0.0021211241837590933, 0.017138024792075157, -0.0013061080826446414, -0.005017836578190327, 0.013729184865951538, 0.012962834909558296, -0.07294236123561859, -0.019808201119303703, -0.02164234220981598, 0.008940989151597023, 0.028802156448364258, 0.009711946360766888, -0.0039071450009942055, 0.020445873960852623, -0.005871433299034834]",positive
50,14072,"[101, 1037, 5621, 6919, 6925, 4117, 2007, 14726, 7284, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['a', 'truly', 'wonderful', 'tale', 'combined', 'with', 'stunning', 'animation.']","['a', 'truly', 'wonderful', 'tale', 'combined', 'with', 'stunning', 'animation.']","[0.007384063675999641, 0.017101410776376724, 0.014207723550498486, -0.011256036348640919, 0.011301877908408642, 0.08292970806360245, 0.0724177211523056, 0.029654035344719887]",positive
51,14614,"[101, 2009, 2097, 11302, 2000, 2031, 2017, 2975, 1996, 4258, 2007, 1037, 2868, 2006, 2115, 2227, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['it', 'will', 'guarantee', 'to', 'have', 'you', 'leaving', 'the', 'theater', 'with', 'a', 'smile', 'on', 'your', 'face.']","['it', 'will', 'guarantee', 'to', 'have', 'you', 'leaving', 'the', 'theater', 'with', 'a', 'smile', 'on', 'your', 'face.']","[0.052094701677560806, -0.08237621933221817, 0.005942862946540117, -0.0020998427644371986, 0.03491799905896187, -0.0026745088398456573, -0.007449942175298929, -0.0028076546732336283, -0.041621193289756775, 0.04352227598428726, 0.014591486193239689, -0.016769077628850937, -0.001620179507881403, 0.006115534342825413, 0.022285878658294678]",positive
52,14756,"[101, 2498, 12668, 1010, 2428, 1010, 3272, 1037, 15304, 19815, 9961, 2028, 5683, 2013, 2108, 7944, 2083, 1037, 6517, 1010, 2061, 17080, 2094, 5304, 1997, 4409, 1010, 5850, 1010, 10927, 17599, 1998, 5591, 5544, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['nothing', 'sticks,', 'really,', 'except', 'a', 'lingering', 'creepiness', 'one', 'feels', 'from', 'being', 'dragged', 'through', 'a', 'sad,', 'sordid', 'universe', 'of', 'guns,', 'drugs,', 'avarice', 'and', 'damaged', 'dreams.']","['nothing', 'sticks,', 'really,', 'except', 'a', 'lingering', 'creepiness', 'one', 'feels', 'from', 'being', 'dragged', 'through', 'a', 'sad,', 'sordid', 'universe', 'of', 'guns,', 'drugs,', 'avarice', 'and', 'damaged', 'dreams.']","[0.016552245244383812, 0.0045517729595303535, -0.010610661469399929, 0.026562565937638283, -0.0066097755916416645, 0.004558793269097805, -0.014197415672242641, -0.01864015869796276, -0.00021838746033608913, -0.005741271190345287, 0.004342569503933191, 0.001272032968699932, 0.03259703144431114, 0.0003188728878740221, 0.0021145206410437822, 0.00813242606818676, -0.02673421800136566, -0.025317871943116188, -0.009260333143174648, 0.05233004316687584, -2.6105004508281127e-05, 0.002132246270775795, 0.031410668045282364, 0.0031070325057953596]",negative
53,14768,"[101, 5189, 1010, 19633, 1998, 4321, 4895, 11263, 10695, 2100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['loud,', 'chaotic', 'and', 'largely', 'unfunny']","['loud,', 'chaotic', 'and', 'largely', 'unfunny']","[0.00791859533637762, -0.012533453293144703, -0.010258502326905727, -0.019741937518119812, 0.024311469867825508]",negative
54,15390,"[101, 7594, 2114, 8134, 2151, 2066, 1011, 11773, 2143, 2060, 2084, 2049, 7436, 1011, 12720, 6329, 8646, 1996, 4223, 1997, 1996, 12559, 2015, 1010, 2417, 5202, 6165, 2004, 2019, 11813, 10874, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['measured', 'against', 'practically', 'any', 'like', '-', 'themed', 'film', 'other', 'than', 'its', 'oscar', '-', 'sweeping', 'franchise', 'predecessor', 'the', 'silence', 'of', 'the', 'lambs,', 'red', 'dragon', 'rates', 'as', 'an', 'exceptional', 'thriller.']","['measured', 'against', 'practically', 'any', 'like-themed', 'film', 'other', 'than', 'its', 'oscar-sweeping', 'franchise', 'predecessor', 'the', 'silence', 'of', 'the', 'lambs,', 'red', 'dragon', 'rates', 'as', 'an', 'exceptional', 'thriller.']","[-0.004850717727094889, 0.003643325064331293, 0.006814879365265369, -0.00483190082013607, 0.08114633127115667, -0.002705829218029976, -0.02197047509253025, 0.016493385657668114, -0.01368385087698698, 0.030405564582906663, -0.04037721827626228, 0.03330483287572861, 0.005608013831079006, -0.0011567758629098535, 0.003955939318984747, -8.19910055724904e-05, -0.0033942365553230047, -0.0032969785388559103, 0.00867881067097187, -0.009685850702226162, 0.009648104198276997, 0.03537646308541298, -0.015431450679898262, 0.0366833433508873]",positive
55,15678,"[101, 2055, 2004, 10990, 2000, 3422, 2004, 2048, 2197, 1011, 2173, 3455, 2780, 2652, 2028, 2178, 2006, 1996, 2345, 2154, 1997, 1996, 2161, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['about', 'as', 'exciting', 'to', 'watch', 'as', 'two', 'last', '-', 'place', 'basketball', 'teams', 'playing', 'one', 'another', 'on', 'the', 'final', 'day', 'of', 'the', 'season.']","['about', 'as', 'exciting', 'to', 'watch', 'as', 'two', 'last-place', 'basketball', 'teams', 'playing', 'one', 'another', 'on', 'the', 'final', 'day', 'of', 'the', 'season.']","[-0.05284649878740311, -0.00683752354234457, -0.08047880977392197, -0.008258065208792686, 0.001782416133210063, -0.004071921110153198, -0.028149716556072235, 0.053381471894681454, 0.044323258101940155, -0.004721470642834902, -0.0029538364615291357, -0.010753852315247059, -0.03779501095414162, -0.007204052060842514, -0.001012092805467546, -0.011257459409534931, -0.005150352139025927, -0.003038526978343725, -0.004861366469413042, -0.0026634091045707464]",positive
56,16017,"[101, 1037, 5024, 1010, 2092, 1011, 2719, 18312, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['a', 'solid,', 'well', '-', 'formed', 'satire']","['a', 'solid,', 'well-formed', 'satire']","[-0.048540398478507996, 0.010280553251504898, -0.03982856683433056, -0.003594721434637904]",positive
57,16046,"[101, 2021, 2054, 1005, 1055, 3835, 2003, 2008, 2045, 1005, 1055, 1037, 10017, 4454, 2008, 2566, 4168, 8520, 1996, 5896, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['but', ""what's"", 'nice', 'is', 'that', ""there's"", 'a', 'casual', 'intelligence', 'that', 'permeates', 'the', 'script.']","['but', ""what's"", 'nice', 'is', 'that', ""there's"", 'a', 'casual', 'intelligence', 'that', 'permeates', 'the', 'script.']","[0.0359257236123085, 0.04568897560238838, 0.0029959038365632296, 0.008222204633057117, 0.004207579419016838, 0.027446292340755463, -0.012928633019328117, 0.013241809792816639, -0.02205814979970455, -0.0023213857784867287, 0.03746452555060387, 0.005904503632336855, 0.12040095031261444]",positive
58,16051,"[101, 1996, 2143, 5683, 5675, 2594, 1010, 2049, 5436, 1998, 15732, 5171, 5365, 2162, 1011, 3185, 4933, 1010, 2096, 1996, 4616, 12005, 26243, 2062, 1997, 1037, 3168, 1997, 2139, 3900, 24728, 2084, 15180, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'film', 'feels', 'formulaic,', 'its', 'plot', 'and', 'pacing', 'typical', 'hollywood', 'war', '-', 'movie', 'stuff,', 'while', 'the', 'performances', 'elicit', 'more', 'of', 'a', 'sense', 'of', 'deja', 'vu', 'than', 'awe.']","['the', 'film', 'feels', 'formulaic,', 'its', 'plot', 'and', 'pacing', 'typical', 'hollywood', 'war-movie', 'stuff,', 'while', 'the', 'performances', 'elicit', 'more', 'of', 'a', 'sense', 'of', 'deja', 'vu', 'than', 'awe.']","[-0.004127933643758297, 0.00024910253705456853, -0.0014462602557614446, 0.028563085943460464, -0.00018845309386961162, -0.012378529645502567, 0.005264541134238243, 0.023626921698451042, 0.0005846028798259795, -0.0011467626318335533, 0.0009976206347346306, 0.010657564736902714, -0.0031882235780358315, -0.009441779926419258, 0.0622720941901207, -0.019939938560128212, 0.003395142499357462, -0.0019631003960967064, -0.0030417745001614094, -0.0013758554123342037, -0.0015765958232805133, 0.001763472449965775, 0.0010084323585033417, -0.0016702435677871108, 0.0037875468842685223]",positive
59,16421,"[101, 2009, 2003, 4259, 2135, 4895, 11263, 10695, 2100, 1998, 16655, 10111, 13320, 24002, 2000, 3422, 2690, 1011, 2287, 1998, 3080, 2273, 4392, 2000, 9987, 1010, 18138, 2006, 3628, 1010, 1038, 1012, 1055, 1012, 2028, 2178, 1998, 2404, 2006, 1037, 2265, 1999, 8011, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['it', 'is', 'supremely', 'unfunny', 'and', 'unentertaining', 'to', 'watch', 'middle', '-', 'age', 'and', 'older', 'men', 'drink', 'to', 'excess,', 'piss', 'on', 'trees,', 'b.', 's.', 'one', 'another', 'and', 'put', 'on', 'a', 'show', 'in', 'drag']","['it', 'is', 'supremely', 'unfunny', 'and', 'unentertaining', 'to', 'watch', 'middle-age', 'and', 'older', 'men', 'drink', 'to', 'excess,', 'piss', 'on', 'trees,', 'b.', 's.', 'one', 'another', 'and', 'put', 'on', 'a', 'show', 'in', 'drag']","[-0.003585879923775792, -0.061249345541000366, 0.0021586630027741194, 0.002063614083454013, -0.016257038339972496, -0.002276518614962697, -0.003385534742847085, -0.006289135664701462, 0.039323254488408566, 0.01676313579082489, -0.010093452408909798, -0.016573065891861916, 0.005241809878498316, -0.01129562221467495, 0.010178743861615658, 0.0034792800433933735, -0.0035758509766310453, 0.01205449365079403, -0.01773759350180626, 0.00020855103502981365, -0.007105482276529074, -0.012076822109520435, -0.01244654506444931, 0.006481288932263851, -0.001145102083683014, -0.004515625536441803, -0.010253055021166801, -0.04375329613685608, 0.015573727898299694]",negative
60,16890,"[101, 1037, 5436, 4179, 2008, 1005, 1055, 2004, 15116, 2100, 2004, 2048, 1011, 2154, 2214, 18499, 9438, 1012, 1012, 1012, 1996, 16587, 1005, 24392, 1010, 6517, 2000, 2360, 1010, 2020, 2035, 2058, 2023, 1036, 1036, 4895, 1011, 4562, 1011, 2583, 1005, 1005, 2622, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['a', 'plotline', ""that's"", 'as', 'lumpy', 'as', 'two', '-', 'day', 'old', 'porridge...', 'the', ""filmmakers'paws,"", 'sad', 'to', 'say,', 'were', 'all', 'over', 'this', '`', '`', 'un', '-', 'bear', '-', ""able''"", 'project']","['a', 'plotline', ""that's"", 'as', 'lumpy', 'as', 'two-day', 'old', 'porridge...', 'the', ""filmmakers'paws,"", 'sad', 'to', 'say,', 'were', 'all', 'over', 'this', '``', 'un-bear', '-', ""able''"", 'project']","[-0.006566923577338457, -0.0018396187806501985, 0.0023526891600340605, -0.03551086038351059, 0.022996075451374054, -0.042903173714876175, -0.018825375358574092, 0.006385335698723793, 0.018429400399327278, 0.12129409611225128, -0.011983840726315975, 0.017668642103672028, -0.027091456577181816, -0.000617553130723536, -0.01802144944667816, 0.003015627386048436, 0.004544743802398443, -0.0038259178400039673, -0.02374156378209591, 0.017032022296916693, -0.004856071434915066, -0.0044172354973852634, 0.00574640603736043]",negative
61,16934,"[101, 1996, 2434, 2001, 1050, 1005, 1056, 1037, 2204, 3185, 2021, 2023, 12661, 3084, 2009, 2298, 2066, 1037, 17743, 999, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'original', ""wasn't"", 'a', 'good', 'movie', 'but', 'this', 'remake', 'makes', 'it', 'look', 'like', 'a', 'masterpiece!']","['the', 'original', ""wasn't"", 'a', 'good', 'movie', 'but', 'this', 'remake', 'makes', 'it', 'look', 'like', 'a', 'masterpiece!']","[-0.026048805564641953, 0.05146479979157448, 0.05501094087958336, -0.0021120565943419933, 0.0059018684551119804, 0.015885446220636368, 0.0018147309310734272, -0.0030033476650714874, -0.06444859504699707, 0.04763877019286156, 0.0022555647883564234, -0.05915282666683197, -0.012713189236819744, -0.06606145948171616, 0.03049708716571331]",negative
62,17534,"[101, 1996, 9066, 2003, 14955, 6962, 3211, 1005, 1055, 2190, 2143, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'pianist', 'is', ""polanski's"", 'best', 'film.']","['the', 'pianist', 'is', ""polanski's"", 'best', 'film.']","[-0.00012967109796591103, 0.04550690948963165, 0.08999402076005936, 0.007559162564575672, -0.0051519498229026794, 0.004343290347605944]",positive
63,17684,"[101, 1037, 24665, 5844, 2135, 4895, 11263, 10695, 2100, 13001, 2121, 24777, 2007, 5717, 1011, 8789, 1010, 4895, 25421, 3468, 3494, 1998, 28425, 2098, 1010, 11689, 8237, 2063, 5021, 16437, 2015, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['a', 'gratingly', 'unfunny', 'groaner', 'littered', 'with', 'zero', '-', 'dimensional,', 'unlikable', 'characters', 'and', 'hackneyed,', 'threadbare', 'comic', 'setups.']","['a', 'gratingly', 'unfunny', 'groaner', 'littered', 'with', 'zero-dimensional,', 'unlikable', 'characters', 'and', 'hackneyed,', 'threadbare', 'comic', 'setups.']","[-0.27402976155281067, 0.00016552695888094604, 0.14295470714569092, 0.052749454975128174, -0.012418865226209164, 0.008088426664471626, -0.003387247968930751, 0.0020546400919556618, -0.010696490295231342, -0.006247255485504866, 0.006932808086276054, -0.004590717144310474, -0.0003001319710165262, 0.00907590240240097]",negative
64,18114,"[101, 2009, 1005, 1055, 1037, 2132, 1011, 6769, 1011, 1011, 19897, 2517, 1010, 17950, 3191, 1998, 1010, 2633, 1010, 6171, 2529, 6026, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""it's"", 'a', 'head', '-', 'turner', '-', '-', 'thoughtfully', 'written,', 'beautifully', 'read', 'and,', 'finally,', 'deeply', 'humanizing.']","[""it's"", 'a', 'head-turner', '--thoughtfully', 'written,', 'beautifully', 'read', 'and,', 'finally,', 'deeply', 'humanizing.']","[0.011676305904984474, 0.010605311952531338, 0.008279650937765837, 0.013065192848443985, -0.0016450206749141216, 0.08572718501091003, -0.007440514862537384, -0.004373125731945038, -0.00448162667453289, 0.004515394568443298, 0.022881368175148964]",positive
65,19252,"[101, 19517, 4942, 1011, 11968, 1012, 1012, 1012, 2062, 3497, 2000, 19549, 1037, 13972, 1999, 29556, 2084, 2000, 4604, 2151, 28464, 2091, 2010, 8560, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['distinctly', 'sub', '-', 'par...', 'more', 'likely', 'to', 'drown', 'a', 'viewer', 'in', 'boredom', 'than', 'to', 'send', 'any', 'shivers', 'down', 'his', 'spine']","['distinctly', 'sub-par...', 'more', 'likely', 'to', 'drown', 'a', 'viewer', 'in', 'boredom', 'than', 'to', 'send', 'any', 'shivers', 'down', 'his', 'spine']","[-0.029594356194138527, 0.010294676758348942, -0.009939508512616158, -0.011528546921908855, 0.0012388020986691117, 0.003716999664902687, -0.0227209385484457, -0.009391816332936287, -0.04387815669178963, -0.011229557916522026, 0.010786662809550762, -0.005954366642981768, -0.02198105677962303, 0.005993950180709362, 0.0023078073281794786, 0.0005363693926483393, -0.011910970322787762, -0.031730979681015015]",negative
